#k-distance eigenvalue[eV]
4.44586356 10.51096895
4.46866045 10.47256895
4.49145734 10.44486895
4.51425420 10.42826895
4.53705109 10.42266895

0.00000000 17.08256895
0.03948537 17.09536895
0.07897070 17.13436895
0.11845607 17.19896895
0.15794144 17.28846895
0.19742677 17.40266895
0.23691214 17.54036895
0.27639751 17.70086895
0.31588284 17.88306895
0.35536821 18.08606895
0.39485358 18.30876895
0.43433892 18.55026895
0.47382429 18.80926895
0.51330966 19.08416895
0.55279499 19.36906895
0.59228036 19.50896895
0.63176573 19.22396895
0.67125106 18.90166895
0.71073643 18.57146895
0.75022180 18.23726895
0.78970713 17.90096895
0.82919250 17.56396895
0.86867787 17.22756895
0.90816320 16.89256895
0.94764857 16.55996895
0.98713394 16.23026895
1.02661927 15.90416895
1.06610464 15.58196895
1.10559001 15.26426895
1.14507534 14.95126895
1.18456071 14.64326895
1.22404608 14.34056895
1.26353141 14.04326895
1.30301678 13.75146895
1.34250215 13.46546895
1.38198749 13.18526895
1.42147286 12.91106895
1.46095823 12.64296895
1.50044356 12.38106895
1.53992893 12.12556895
1.57941430 11.87646895
1.61889963 11.63406895
1.65838500 11.39846895
1.69787037 11.17016895
1.73735570 10.94946895
1.77684107 10.73706895
1.81632644 10.53466895
1.85581177 10.34866895
1.89529714 10.23566895
1.89529714 10.23566895
1.92753681 10.40506895
1.95977645 10.62956895
1.99201612 10.83186895
2.02425579 11.00156895
2.05649543 11.13876895
2.08873510 11.25006895
2.12097477 11.34426895
2.15321440 11.42886895
2.18545407 11.50886895
2.21769374 11.58796895
2.24993338 11.66836895
2.28217305 11.75156895
2.31441272 11.83876895
2.34665236 11.93036895
2.37889203 12.02716895
2.41113170 12.12936895
2.44337134 12.23726895
2.47561100 12.35106895
2.50785067 12.47096895
2.54009031 12.59716895
2.57232998 12.72976895
2.60456965 12.86886895
2.63680929 13.01446895
2.66904896 13.16666895
2.70128863 13.32566895
2.73352827 13.49136895
2.76576794 13.66406895
2.79800761 13.84346895
2.83024724 14.02986895
2.86248691 14.22316895
2.89472658 14.42326895
2.92696622 14.63026895
2.95920589 14.84396895
2.99144556 15.06436895
3.02368520 15.28736895
3.05592487 15.51706895
3.08816454 15.75356895
3.12040418 15.99656895
3.15264385 16.24556895
3.18488351 16.49966895
3.21712315 16.75806895
3.24936282 17.01896895
3.28160249 17.27986895
3.31384213 17.53506895
3.34608180 17.77176895
3.37832147 17.97896895
3.41056111 18.12976895
3.44280078 18.18686895
3.44280078 18.18686895
3.46559767 17.97996895
3.48839453 17.75446895
3.51119142 17.57776895
3.53398831 17.55586895
3.55678518 17.53176895
3.57958207 17.50656895
3.60237896 17.48116895
3.62517582 17.45606895
3.64797271 17.43156895
3.67076960 17.40786895
3.69356647 17.38506895
3.71636336 17.36326895
3.73916024 17.34246895
3.76195711 17.32276895
3.78475400 17.30416895
3.80755089 17.28656895
3.83034776 17.26996895
3.85314465 17.25436895
3.87594153 17.23976895
3.89873840 17.22596895
3.92153529 17.21316895
3.94433218 17.20116895
3.96712905 17.19006895
3.98992593 17.17956895
4.01272282 17.16986895
4.03551969 17.16086895
4.05831658 17.15246895
4.08111347 17.14476895
4.10391033 17.13766895
4.12670722 17.13106895
4.14950411 17.12506895
4.17230098 17.11956895
4.19509787 17.11446895
4.21789476 17.10986895
4.24069162 17.10566895
4.26348851 17.10196895
4.28628540 17.09856895
4.30908227 17.09556895
4.33187916 17.09286895
4.35467605 17.09046895
4.37747291 17.08846895
4.40026980 17.08666895
4.42306669 17.08526895
4.44586356 17.08406895
4.46866045 17.08326895
4.49145734 17.08256895
4.51425420 17.08266895
4.53705109 17.08256895

0.00000000 17.08256895
0.03948537 17.09536895
0.07897070 17.13436895
0.11845607 17.19896895
0.15794144 17.28846895
0.19742677 17.40266895
0.23691214 17.54036895
0.27639751 17.70086895
0.31588284 17.88306895
0.35536821 18.08606895
0.39485358 18.30876895
0.43433892 18.55026895
0.47382429 18.80926895
0.51330966 19.08416895
0.55279499 19.36906895
0.59228036 19.50896895
0.63176573 19.22396895
0.67125106 18.90166895
0.71073643 18.57146895
0.75022180 18.23726895
0.78970713 17.90096895
0.82919250 17.56396895
0.86867787 17.22756895
0.90816320 16.89256895
0.94764857 16.55996895
0.98713394 16.23026895
1.02661927 15.90416895
1.06610464 15.58196895
1.10559001 15.26426895
1.14507534 14.95126895
1.18456071 14.64326895
1.22404608 14.34056895
1.26353141 14.04326895
1.30301678 13.75146895
1.34250215 13.46546895
1.38198749 13.18526895
1.42147286 12.91106895
1.46095823 12.64296895
1.50044356 12.38106895
1.53992893 12.12556895
1.57941430 11.87646895
1.61889963 11.63406895
1.65838500 11.39846895
1.69787037 11.17016895
1.73735570 11.06876895
1.77684107 10.96106895
1.81632644 10.77086895
1.85581177 10.49496895
1.89529714 10.23566895
1.89529714 10.23566895
1.92753681 10.41096895
1.95977645 10.64716895
1.99201612 10.86926895
2.02425579 11.06716895
2.05649543 11.23726895
2.08873510 11.38066895
2.12097477 11.50166895
2.15321440 11.60606895
2.18545407 11.69926895
2.21769374 11.78586895
2.24993338 11.86906895
2.28217305 11.95146895
2.31441272 12.03496895
2.34665236 12.12076895
2.37889203 12.20986895
2.41113170 12.30316895
2.44337134 12.40106895
2.47561100 12.50426895
2.50785067 12.61296895
2.54009031 12.72756895
2.57232998 12.84846895
2.60456965 12.97586895
2.63680929 13.10996895
2.66904896 13.25076895
2.70128863 13.39876895
2.73352827 13.55396895
2.76576794 13.71646895
2.79800761 13.88646895
2.83024724 14.06396895
2.86248691 14.24896895
2.89472658 14.44156895
2.92696622 14.64186895
2.95920589 14.84966895
2.99144556 15.06486895
3.02368520 15.29126895
3.05592487 15.52446895
3.08816454 15.76366895
3.12040418 16.00836895
3.15264385 16.25816895
3.18488351 16.51216895
3.21712315 16.76916895
3.24936282 17.02746895
3.28160249 17.28426895
3.31384213 17.53666895
3.34608180 17.78176895
3.37832147 17.99996895
3.41056111 18.16236895
3.44280078 18.18686895
3.44280078 18.18686895
3.46559767 18.00516895
3.48839453 18.02406895
3.51119142 18.05356895
3.53398831 18.09136895
3.55678518 18.13606895
3.57958207 18.18626895
3.60237896 18.24126895
3.62517582 18.30066895
3.64797271 18.36386895
3.67076960 18.43086895
3.69356647 18.49946895
3.71636336 18.57346895
3.73916024 18.65096895
3.76195711 18.73186895
3.78475400 18.78126895
3.80755089 18.75316895
3.83034776 18.72716895
3.85314465 18.70276895
3.87594153 18.67936895
3.89873840 18.65646895
3.92153529 18.63356895
3.94433218 18.60996895
3.96712905 18.58576895
3.98992593 18.55906895
4.01272282 18.52986895
4.03551969 18.49756895
4.05831658 18.46146895
4.08111347 18.42106895
4.10391033 18.37576895
4.12670722 18.32506895
4.14950411 18.26856895
4.17230098 18.20616895
4.19509787 18.13766895
4.21789476 18.06316895
4.24069162 17.98296895
4.26348851 17.89786895
4.28628540 17.80876895
4.30908227 17.71686895
4.33187916 17.62366895
4.35467605 17.53116895
4.37747291 17.44136895
4.40026980 17.35666895
4.42306669 17.27946895
4.44586356 17.21216895
4.46866045 17.15726895
4.49145734 17.11626895
4.51425420 17.09116895
4.53705109 17.08256895

0.00000000 22.12486895
0.03948537 22.11466895
0.07897070 22.08366895
0.11845607 22.03106895
0.15794144 21.95556895
0.19742677 21.85586895
0.23691214 21.73066895
0.27639751 21.57926895
0.31588284 21.40306895
0.35536821 21.19976895
0.39485358 20.97276895
0.43433892 20.72466895
0.47382429 20.45696895
0.51330966 20.17396895
0.55279499 19.88336895
0.59228036 19.74096895
0.63176573 20.03076895
0.67125106 20.36526895
0.71073643 20.71686895
0.75022180 21.08286895
0.78970713 21.46206895
0.82919250 21.48726895
0.86867787 20.91286895
0.90816320 20.34966895
0.94764857 19.79856895
0.98713394 19.26056895
1.02661927 18.73656895
1.06610464 18.22766895
1.10559001 17.73466895
1.14507534 17.25856895
1.18456071 16.80026895
1.22404608 16.36066895
1.26353141 15.94076895
1.30301678 15.54086895
1.34250215 15.16206895
1.38198749 14.80476895
1.42147286 14.46926895
1.46095823 14.15616895
1.50044356 13.86516895
1.53992893 13.59606895
1.57941430 13.34826895
1.61889963 13.12016895
1.65838500 12.90876895
1.69787037 12.70816895
1.73735570 12.50856895
1.77684107 12.30766895
1.81632644 12.13616895
1.85581177 12.03076895
1.89529714 11.99716895
1.89529714 11.99716895
1.92753681 12.01936895
1.95977645 12.08806895
1.99201612 12.20766895
2.02425579 12.38126895
2.05649543 12.60566895
2.08873510 12.87256895
2.12097477 13.17226895
2.15321440 13.49666895
2.18545407 13.83976895
2.21769374 14.19766895
2.24993338 14.56756895
2.28217305 14.94766895
2.31441272 15.33646895
2.34665236 15.73306895
2.37889203 16.13626895
2.41113170 16.54546895
2.44337134 16.95996895
2.47561100 17.37876895
2.50785067 17.80116895
2.54009031 18.22626895
2.57232998 18.65286895
2.60456965 19.07966895
2.63680929 19.50496895
2.66904896 19.92646895
2.70128863 20.34176895
2.73352827 20.74686895
2.76576794 21.13696895
2.79800761 21.50526895
2.83024724 21.84306895
2.86248691 22.13886895
2.89472658 22.37946895
2.92696622 22.47016895
2.95920589 22.16096895
2.99144556 21.85626895
3.02368520 21.55566895
3.05592487 21.25916895
3.08816454 20.96636895
3.12040418 20.67736895
3.15264385 20.39146895
3.18488351 20.10886895
3.21712315 19.82966895
3.24936282 19.55386895
3.28160249 19.28246895
3.31384213 19.01516895
3.34608180 18.75516895
3.37832147 18.50716895
3.41056111 18.29166895
3.44280078 18.22516895
3.44280078 18.22516895
3.46559767 18.43126895
3.48839453 18.65396895
3.51119142 18.87556895
3.53398831 19.09526895
3.55678518 19.26986895
3.57958207 19.19866895
3.60237896 19.13306895
3.62517582 19.07316895
3.64797271 19.01846895
3.67076960 18.96866895
3.69356647 18.92346895
3.71636336 18.88256895
3.73916024 18.84546895
3.76195711 18.81186895
3.78475400 18.81606895
3.80755089 18.90366895
3.83034776 18.99456895
3.85314465 19.08876895
3.87594153 19.18626895
3.89873840 19.28686895
3.92153529 19.39076895
3.94433218 19.49776895
3.96712905 19.60766895
3.98992593 19.72056895
4.01272282 19.83616895
4.03551969 19.95436895
4.05831658 20.07486895
4.08111347 20.19756895
4.10391033 20.32216895
4.12670722 20.44826895
4.14950411 20.57546895
4.17230098 20.70336895
4.19509787 20.83136895
4.21789476 20.95806895
4.24069162 21.08456895
4.26348851 21.20886895
4.28628540 21.33036895
4.30908227 21.44786895
4.33187916 21.56026895
4.35467605 21.66646895
4.37747291 21.76486895
4.40026980 21.85426895
4.42306669 21.93316895
4.44586356 22.00006895
4.46866045 22.05366895
4.49145734 22.09296895
4.51425420 22.11686895
4.53705109 22.12486895

0.00000000 22.12486895
0.03948537 22.11466895
0.07897070 22.08366895
0.11845607 22.03106895
0.15794144 21.95556895
0.19742677 21.85586895
0.23691214 21.73066895
0.27639751 21.57926895
0.31588284 21.40306895
0.35536821 21.19976895
0.39485358 20.97276895
0.43433892 20.72466895
0.47382429 20.45696895
0.51330966 20.17396895
0.55279499 19.88336895
0.59228036 19.74096895
0.63176573 20.03076895
0.67125106 20.36526895
0.71073643 20.71686895
0.75022180 21.08286895
0.78970713 21.46206895
0.82919250 21.85416895
0.86867787 22.25736895
0.90816320 22.67336895
0.94764857 23.10076895
0.98713394 23.53926895
1.02661927 23.43116895
1.06610464 22.80796895
1.10559001 22.17826895
1.14507534 21.54556895
1.18456071 20.91286895
1.22404608 20.28236895
1.26353141 19.65596895
1.30301678 19.03506895
1.34250215 18.42106895
1.38198749 17.81506895
1.42147286 17.21846895
1.46095823 16.63246895
1.50044356 16.05866895
1.53992893 15.49906895
1.57941430 14.95686895
1.61889963 14.43666895
1.65838500 13.94676895
1.69787037 13.50256895
1.73735570 13.13006895
1.77684107 12.85846895
1.81632644 12.68936895
1.85581177 12.59906895
1.89529714 12.57056895
1.89529714 12.57056895
1.92753681 12.58946895
1.95977645 12.64716895
1.99201612 12.74646895
2.02425579 12.89026895
2.05649543 13.07936895
2.08873510 13.31116895
2.12097477 13.58036895
2.15321440 13.88026895
2.18545407 14.20476895
2.21769374 14.54896895
2.24993338 14.90906895
2.28217305 15.28216895
2.31441272 15.66606895
2.34665236 16.05926895
2.37889203 16.46026895
2.41113170 16.86796895
2.44337134 17.28136895
2.47561100 17.69946895
2.50785067 18.12106895
2.54009031 18.54516895
2.57232998 18.97066895
2.60456965 19.39576895
2.63680929 19.81866895
2.66904896 20.23686895
2.70128863 20.64736895
2.73352827 21.04606895
2.76576794 21.42716895
2.79800761 21.78326895
2.83024724 22.10466895
2.86248691 22.37886895
2.89472658 22.59216895
2.92696622 22.55156895
2.95920589 22.29546895
2.99144556 21.99536895
3.02368520 21.69936895
3.05592487 21.40726895
3.08816454 21.11876895
3.12040418 20.83386895
3.15264385 20.55166895
3.18488351 20.27236895
3.21712315 19.99576895
3.24936282 19.72166895
3.28160249 19.45066895
3.31384213 19.18136895
3.34608180 18.91536895
3.37832147 18.65246895
3.41056111 18.39866895
3.44280078 18.22516895
3.44280078 18.22516895
3.46559767 18.43126895
3.48839453 18.65396895
3.51119142 18.87556895
3.53398831 19.09526895
3.55678518 19.31276895
3.57958207 19.52756895
3.60237896 19.73926895
3.62517582 19.94726895
3.64797271 20.15116895
3.67076960 20.35026895
3.69356647 20.54346895
3.71636336 20.73106895
3.73916024 20.91176895
3.76195711 21.08506895
3.78475400 21.24986895
3.80755089 21.40566895
3.83034776 21.55156895
3.85314465 21.68676895
3.87594153 21.81076895
3.89873840 21.92306895
3.92153529 22.02306895
3.94433218 22.11056895
3.96712905 22.18566895
3.98992593 22.24846895
4.01272282 22.29926895
4.03551969 22.33866895
4.05831658 22.36756895
4.08111347 22.38656895
4.10391033 22.39686895
4.12670722 22.39936895
4.14950411 22.39526895
4.17230098 22.38566895
4.19509787 22.37146895
4.21789476 22.35256895
4.24069162 22.33226895
4.26348851 22.31016895
4.28628540 22.28716895
4.30908227 22.26356895
4.33187916 22.24066895
4.35467605 22.21886895
4.37747291 22.19846895
4.40026980 22.17996895
4.42306669 22.16376895
4.44586356 22.15006895
4.46866045 22.13916895
4.49145734 22.13126895
4.51425420 22.12646895
4.53705109 22.12486895

0.00000000 22.12486895
0.03948537 22.13076895
0.07897070 22.14846895
0.11845607 22.17786895
0.15794144 22.21906895
0.19742677 22.27206895
0.23691214 22.33686895
0.27639751 22.41336895
0.31588284 22.50176895
0.35536821 22.60176895
0.39485358 22.71366895
0.43433892 22.83786895
0.47382429 22.97316895
0.51330966 23.12036895
0.55279499 23.27926895
0.59228036 23.44986895
0.63176573 23.63236895
0.67125106 23.82646895
0.71073643 23.26886895
0.75022180 22.66666895
0.78970713 22.07186895
0.82919250 21.85416895
0.86867787 22.25736895
0.90816320 22.67336895
0.94764857 23.10076895
0.98713394 23.53926895
1.02661927 23.98866895
1.06610464 24.44846895
1.10559001 24.91936895
1.14507534 25.39926895
1.18456071 25.88896895
1.22404608 26.38796895
1.26353141 26.89626895
1.30301678 27.41346895
1.34250215 27.93936895
1.38198749 28.47366895
1.42147286 29.01606895
1.46095823 29.56626895
1.50044356 30.12396895
1.53992893 30.68846895
1.57941430 31.25946895
1.61889963 31.83596895
1.65838500 32.41696895
1.69787037 32.98146895
1.73735570 33.49006895
1.77684107 34.01006895
1.81632644 34.54106895
1.85581177 35.08176895
1.89529714 35.56656895
1.89529714 35.56656895
1.92753681 35.20126895
1.95977645 34.73566895
1.99201612 34.24726895
2.02425579 33.75296895
2.05649543 33.26016895
2.08873510 32.76966895
2.12097477 32.28406895
2.15321440 31.80426895
2.18545407 31.33106895
2.21769374 30.86476895
2.24993338 30.40576895
2.28217305 29.95416895
2.31441272 29.51036895
2.34665236 29.07416895
2.37889203 28.64586895
2.41113170 28.22536895
2.44337134 27.81266895
2.47561100 27.40766895
2.50785067 27.01046895
2.54009031 26.62076895
2.57232998 26.23856895
2.60456965 25.86356895
2.63680929 25.49576895
2.66904896 25.13476895
2.70128863 24.78066895
2.73352827 24.43296895
2.76576794 24.09156895
2.79800761 23.75626895
2.83024724 23.42696895
2.86248691 23.10286895
2.89472658 22.78396895
2.92696622 22.60006895
2.95920589 22.64486895
2.99144556 22.65706895
3.02368520 22.59366895
3.05592487 22.46606895
3.08816454 22.28786895
3.12040418 22.07206895
3.15264385 21.82876895
3.18488351 21.56126895
3.21712315 21.27696895
3.24936282 20.98786895
3.28160249 20.69936895
3.31384213 20.41746895
3.34608180 20.15206895
3.37832147 19.91826895
3.41056111 19.74616895
3.44280078 19.68006895
3.44280078 19.68006895
3.46559767 19.61226895
3.48839453 19.51936895
3.51119142 19.43036895
3.53398831 19.34716895
3.55678518 19.31276895
3.57958207 19.52756895
3.60237896 19.73926895
3.62517582 19.94726895
3.64797271 20.15116895
3.67076960 20.35026895
3.69356647 20.54346895
3.71636336 20.73106895
3.73916024 20.91176895
3.76195711 21.08506895
3.78475400 21.24986895
3.80755089 21.40566895
3.83034776 21.55156895
3.85314465 21.68676895
3.87594153 21.81076895
3.89873840 21.92306895
3.92153529 22.02306895
3.94433218 22.11056895
3.96712905 22.18566895
3.98992593 22.24846895
4.01272282 22.29926895
4.03551969 22.33866895
4.05831658 22.36756895
4.08111347 22.38656895
4.10391033 22.39686895
4.12670722 22.39936895
4.14950411 22.39526895
4.17230098 22.38566895
4.19509787 22.37146895
4.21789476 22.35256895
4.24069162 22.33226895
4.26348851 22.31016895
4.28628540 22.28716895
4.30908227 22.26356895
4.33187916 22.24066895
4.35467605 22.21886895
4.37747291 22.19846895
4.40026980 22.17996895
4.42306669 22.16376895
4.44586356 22.15006895
4.46866045 22.13916895
4.49145734 22.13126895
4.51425420 22.12646895
4.53705109 22.12486895

0.00000000 23.08656895
0.03948537 23.10476895
0.07897070 23.16026895
0.11845607 23.25226895
0.15794144 23.37956895
0.19742677 23.54176895
0.23691214 23.73686895
0.27639751 23.96296895
0.31588284 24.21776895
0.35536821 24.49806895
0.39485358 24.80006895
0.43433892 25.11896895
0.47382429 25.44786895
0.51330966 25.77506895
0.55279499 25.72996895
0.59228036 25.11386895
0.63176573 24.49386895
0.67125106 23.87826895
0.71073643 24.03246895
0.75022180 24.25016895
0.78970713 24.47956895
0.82919250 24.72066895
0.86867787 24.97356895
0.90816320 25.19766895
0.94764857 24.63476895
0.98713394 24.04246895
1.02661927 23.98866895
1.06610464 24.44846895
1.10559001 24.91936895
1.14507534 25.39926895
1.18456071 25.88896895
1.22404608 26.38796895
1.26353141 26.89626895
1.30301678 27.41346895
1.34250215 27.93936895
1.38198749 28.47366895
1.42147286 29.01606895
1.46095823 29.56626895
1.50044356 30.12396895
1.53992893 30.68846895
1.57941430 31.25946895
1.61889963 31.83596895
1.65838500 32.41696895
1.69787037 33.00086895
1.73735570 33.58496895
1.77684107 34.16416895
1.81632644 34.72706895
1.85581177 35.24076895
1.89529714 35.56656895
1.89529714 35.56656895
1.92753681 35.20646895
1.95977645 34.73626895
1.99201612 34.25536895
2.02425579 33.76796895
2.05649543 33.28126895
2.08873510 32.79616895
2.12097477 32.31546895
2.15321440 31.84016895
2.18545407 31.37116895
2.21769374 30.90876895
2.24993338 30.45346895
2.28217305 30.00556895
2.31441272 29.56526895
2.34665236 29.13266895
2.37889203 28.70776895
2.41113170 28.29066895
2.44337134 27.88146895
2.47561100 27.48006895
2.50785067 27.08626895
2.54009031 26.70026895
2.57232998 26.32176895
2.60456965 25.95056895
2.63680929 25.58656895
2.66904896 25.22956895
2.70128863 24.87946895
2.73352827 24.53606895
2.76576794 24.19886895
2.79800761 23.86796895
2.83024724 23.54306895
2.86248691 23.22356895
2.89472658 22.90926895
2.92696622 22.73216895
2.95920589 22.79106895
2.99144556 22.76976895
3.02368520 22.67626895
3.05592487 22.52356895
3.08816454 22.32476895
3.12040418 22.09226895
3.15264385 21.83506895
3.18488351 21.56696895
3.21712315 21.29336895
3.24936282 21.01436895
3.28160249 20.73586895
3.31384213 20.46466895
3.34608180 20.21106895
3.37832147 19.99056895
3.41056111 19.83146895
3.44280078 19.77146895
3.44280078 19.77146895
3.46559767 19.84636895
3.48839453 19.96016895
3.51119142 20.08416895
3.53398831 20.21626895
3.55678518 20.35596895
3.57958207 20.50306895
3.60237896 20.65756895
3.62517582 20.81946895
3.64797271 20.98846895
3.67076960 21.16466895
3.69356647 21.34766895
3.71636336 21.53786895
3.73916024 21.73466895
3.76195711 21.93816895
3.78475400 22.14806895
3.80755089 22.36406895
3.83034776 22.58606895
3.85314465 22.81376895
3.87594153 23.04686895
3.89873840 23.28516895
3.92153529 23.52886895
3.94433218 23.77656895
3.96712905 24.02846895
3.98992593 24.28416895
4.01272282 24.54336895
4.03551969 24.80546895
4.05831658 25.06996895
4.08111347 25.33656895
4.10391033 25.60126895
4.12670722 25.36906895
4.14950411 25.11246895
4.17230098 24.87036895
4.19509787 24.64326895
4.21789476 24.43176895
4.24069162 24.23626895
4.26348851 24.05686895
4.28628540 23.89366895
4.30908227 23.74676895
4.33187916 23.61576895
4.35467605 23.50046895
4.37747291 23.40026895
4.40026980 23.31486895
4.42306669 23.24366895
4.44586356 23.18626895
4.46866045 23.14226895
4.49145734 23.11096895
4.51425420 23.09276895
4.53705109 23.08656895

0.00000000 29.40846895
0.03948537 29.40186895
0.07897070 29.38386895
0.11845607 29.35906895
0.15794144 29.33466895
0.19742677 29.31856895
0.23691214 29.31886895
0.27639751 29.34216895
0.31588284 29.39446895
0.35536821 28.90026895
0.39485358 28.27056895
0.43433892 27.63916895
0.47382429 27.00806895
0.51330966 26.38206895
0.55279499 26.12076895
0.59228036 26.40706895
0.63176573 26.65166895
0.67125106 26.81536895
0.71073643 26.86306895
0.75022180 26.76896895
0.78970713 26.53106895
0.82919250 26.17026895
0.86867787 25.71646895
0.90816320 25.23826895
0.94764857 25.51456895
0.98713394 25.80266895
1.02661927 26.10246895
1.06610464 26.41396895
1.10559001 26.73716895
1.14507534 27.07206895
1.18456071 27.41856895
1.22404608 27.77686895
1.26353141 28.14676895
1.30301678 28.52836895
1.34250215 28.92156895
1.38198749 29.32646895
1.42147286 29.74226895
1.46095823 30.17036895
1.50044356 30.61006895
1.53992893 31.06126895
1.57941430 31.52406895
1.61889963 31.99836895
1.65838500 32.48416895
1.69787037 33.00086895
1.73735570 33.58496895
1.77684107 34.16416895
1.81632644 34.72706895
1.85581177 35.24076895
1.89529714 35.56656895
1.89529714 35.56656895
1.92753681 35.49196895
1.95977645 35.30096895
1.99201612 35.04406895
2.02425579 34.75466895
2.05649543 34.43436895
2.08873510 34.11276895
2.12097477 33.79266895
2.15321440 33.47516895
2.18545407 33.16076895
2.21769374 32.84956895
2.24993338 32.54146895
2.28217305 32.23656895
2.31441272 31.93446895
2.34665236 31.63496895
2.37889203 31.33716895
2.41113170 31.04196895
2.44337134 30.74866895
2.47561100 30.45696895
2.50785067 30.16686895
2.54009031 29.87886895
2.57232998 29.59326895
2.60456965 29.31056895
2.63680929 29.03206895
2.66904896 28.75936895
2.70128863 28.49036895
2.73352827 28.23066895
2.76576794 27.98696895
2.79800761 27.76566895
2.83024724 27.57616895
2.86248691 27.42886895
2.89472658 27.33756895
2.92696622 27.31596895
2.95920589 27.37336895
2.99144556 27.51366895
3.02368520 27.73116895
3.05592487 28.01426895
3.08816454 28.34966895
3.12040418 28.72506895
3.15264385 29.12876895
3.18488351 29.55286895
3.21712315 29.99006895
3.24936282 30.43456895
3.28160249 30.87966895
3.31384213 31.32116895
3.34608180 31.75076895
3.37832147 32.15326895
3.41056111 32.49186895
3.44280078 32.64886895
3.44280078 32.64886895
3.46559767 32.52476895
3.48839453 32.30996895
3.51119142 32.08426895
3.53398831 31.86026895
3.55678518 31.64136895
3.57958207 31.42896895
3.60237896 31.22426895
3.62517582 31.02806895
3.64797271 30.84086895
3.67076960 30.66366895
3.69356647 30.49666895
3.71636336 30.34146895
3.73916024 30.19856895
3.76195711 30.06876895
3.78475400 29.95286895
3.80755089 29.85186895
3.83034776 29.70826895
3.85314465 29.32526895
3.87594153 28.94776895
3.89873840 28.57746895
3.92153529 28.21436895
3.94433218 27.85896895
3.96712905 27.51326895
3.98992593 27.17486895
4.01272282 26.84596895
4.03551969 26.52736895
4.05831658 26.21966895
4.08111347 25.92366895
4.10391033 25.64336895
4.12670722 25.87406895
4.14950411 26.14316895
4.17230098 26.41166895
4.19509787 26.67896895
4.21789476 26.94386895
4.24069162 27.20636895
4.26348851 27.46346895
4.28628540 27.71456895
4.30908227 27.95706895
4.33187916 28.19096895
4.35467605 28.41316895
4.37747291 28.62106895
4.40026980 28.81196895
4.42306669 28.98246895
4.44586356 29.12896895
4.46866045 29.24806895
4.49145734 29.33606895
4.51425420 29.39026895
4.53705109 29.40846895

0.00000000 29.40846895
0.03948537 29.40186895
0.07897070 29.38386895
0.11845607 29.35906895
0.15794144 29.33466895
0.19742677 29.31856895
0.23691214 29.31886895
0.27639751 29.34216895
0.31588284 29.39446895
0.35536821 29.47716895
0.39485358 29.59446895
0.43433892 29.74546895
0.47382429 29.92816895
0.51330966 30.14006895
0.55279499 30.37696895
0.59228036 30.63326895
0.63176573 30.90186895
0.67125106 31.17306895
0.71073643 31.43526895
0.75022180 31.67586895
0.78970713 31.88566895
0.82919250 32.06076895
0.86867787 32.20566895
0.90816320 32.32766895
0.94764857 32.43466895
0.98713394 32.53276895
1.02661927 32.62686895
1.06610464 32.72036895
1.10559001 32.81556895
1.14507534 32.91436895
1.18456071 33.01816895
1.22404608 33.12806895
1.26353141 33.24496895
1.30301678 33.36946895
1.34250215 33.50206895
1.38198749 33.64336895
1.42147286 33.79146895
1.46095823 33.95086895
1.50044356 34.11946895
1.53992893 34.29716895
1.57941430 34.48386895
1.61889963 34.67876895
1.65838500 34.88106895
1.69787037 35.08876895
1.73735570 35.29806895
1.77684107 35.49996895
1.81632644 35.67776895
1.85581177 35.77436895
1.89529714 35.71586895
1.89529714 35.71586895
1.92753681 35.60936895
1.95977645 35.36606895
1.99201612 35.06986895
2.02425579 34.75486895
2.05649543 34.45096895
2.08873510 34.14056895
2.12097477 33.82796895
2.15321440 33.51536895
2.18545407 33.20396895
2.21769374 32.89436895
2.24993338 32.58686895
2.28217305 32.28156895
2.31441272 31.97836895
2.34665236 31.67716895
2.37889203 31.37696895
2.41113170 31.07906895
2.44337134 30.78266895
2.47561100 30.48766895
2.50785067 30.19366895
2.54009031 29.90156895
2.57232998 29.61146895
2.60456965 29.32386895
2.63680929 29.03996895
2.66904896 28.76116895
2.70128863 28.49566895
2.73352827 28.24456895
2.76576794 28.01116895
2.79800761 27.80306895
2.83024724 27.63046895
2.86248691 27.50456895
2.89472658 27.43966895
2.92696622 27.44866895
2.95920589 27.53856895
2.99144556 27.70976895
3.02368520 27.95396895
3.05592487 28.25846895
3.08816454 28.60996895
3.12040418 28.99716895
3.15264385 29.40936895
3.18488351 29.83946895
3.21712315 30.28106895
3.24936282 30.72886895
3.28160249 31.17716895
3.31384213 31.62256895
3.34608180 32.05846895
3.37832147 32.47286895
3.41056111 32.65536895
3.44280078 32.64886895
3.44280078 32.64886895
3.46559767 32.52476895
3.48839453 32.30996895
3.51119142 32.08426895
3.53398831 31.86026895
3.55678518 31.64136895
3.57958207 31.42896895
3.60237896 31.22426895
3.62517582 31.02806895
3.64797271 30.84086895
3.67076960 30.66366895
3.69356647 30.49666895
3.71636336 30.34146895
3.73916024 30.19856895
3.76195711 30.06876895
3.78475400 29.95286895
3.80755089 29.85186895
3.83034776 29.76646895
3.85314465 29.69746895
3.87594153 29.64566895
3.89873840 29.61156895
3.92153529 29.59596895
3.94433218 29.59876895
3.96712905 29.62016895
3.98992593 29.66016895
4.01272282 29.71836895
4.03551969 29.79426895
4.05831658 29.88726895
4.08111347 29.99636895
4.10391033 30.12066895
4.12670722 30.25916895
4.14950411 30.41076895
